uid,register_date,first_order_date,gender,city,province,country,order_count,total_amount,last_order_date
11920,2012-12-18,2018-08-26,男,天津,天津,CN,2,1532,2018-10-26
52259,2017-12-11,2019-03-05,女,上海,上海,CN,2,2004,2019-03-08
59071,2016-01-21,2016-03-31,男,长春,吉林,CN,2,1518,2019-03-02
53097,2018-03-01,2018-04-11,男,盘锦,辽宁省,CN,2,3471,2018-04-11
61534,2016-03-27,2016-04-05,男,lahore,punjab,LA,3,3303,2019-03-25
53744,2014-03-28,2015-01-20,女,新金,辽宁,CN,3,3235,2018-04-05
39781,2013-12-09,2014-10-13,男,西安,陕西,CN,2,2296,2019-03-27
16973,2016-03-24,2016-03-24,女,沈阳,辽宁,CN,3,4081,2019-03-12
43385,2018-02-08,2018-02-08,女,广州,广东,CN,10,1840,2019-02-25
45188,2016-01-04,2016-11-02,男,汕头市,广东,CN,3,2091,2018-09-22
36870,2011-10-02,2018-08-28,男,广州,广东,CN,2,2310,2018-09-30
33767,2017-04-29,2017-04-29,女,深圳,广东,CN,2,1510,2019-02-12
18452,2016-12-21,2018-01-18,男,揭阳,广东,CN,4,3202,2019-02-24
17514,2016-05-06,2016-08-11,女,北京,北京,CN,2,1525,2018-08-03
3514,2013-11-01,2017-11-10,男,广州,广东,CN,3,2524,2019-02-03
44608,2011-08-14,2011-08-14,男,北京,北京,CN,3,1993,2019-03-17
886,2011-10-23,2018-10-10,男,开封,河南,CN,2,2020,2018-10-25
14428,2017-03-10,2017-03-10,女,大连,辽宁,CN,2,2222,2018-08-13
21162,2013-04-15,2018-10-14,男,广州,广东,CN,2,1456,2019-02-24
56866,2012-10-30,2015-07-17,女,顺德,广东,CN,3,2564,2019-03-27
20581,2012-06-12,2018-10-28,男,大连,辽宁,CN,3,2122,2018-11-23
47912,2013-02-09,2018-08-03,男,深圳,广东,CN,2,2569,2018-08-06
36633,2011-04-10,2013-09-10,男,上海,上海,CN,2,2271,2018-07-02
59814,2017-03-26,2018-12-30,女,沈阳,辽宁,CN,3,3718,2019-03-06
36933,2011-11-26,2013-11-22,男,湛江,广东,CN,4,1910,2018-12-03
41528,2016-05-13,2016-05-13,男,成都,四川,CN,3,3384,2018-11-15
2524,2012-06-08,2018-09-16,男,咸宁,湖北,CN,2,1937,2019-01-11
9185,2016-03-23,2017-10-16,男,杭州,浙江,CN,3,4037,2019-01-04
39769,2017-03-03,2017-03-03,男,上海,上海,CN,2,2401,2018-04-28
12785,2013-01-23,2018-10-19,女,广州,广东,CN,2,3063,2018-11-16
45773,2011-06-17,2015-07-30,男,海口,海南,CN,5,2740,2019-01-14
49057,2014-03-18,2014-03-18,男,湛江,广东,CN,4,2192,2018-10-16
8964,2014-03-13,2018-08-11,男,WUHAN,,CN,3,2642,2018-11-26
57092,2013-04-18,2013-04-18,男,RYDE,NSW,AU,3,1641,2018-06-26
54208,2016-01-04,2018-11-08,男,北京,北京,CN,2,2915,2018-11-22
9250,2016-09-13,2018-07-20,女,广州,广东,CN,2,2655,2018-08-30
7124,2018-01-10,2018-01-10,男,北京市,北京,CN,2,1380,2018-04-19
41044,2016-09-27,2018-04-05,男,武汉,湖北,CN,2,1380,2018-04-08
49407,2015-11-30,2015-11-30,女,汕头,广东,CN,6,3095,2019-02-01
14473,2016-07-24,2016-09-15,男,上海,上海,CN,2,1912,2019-03-20
31033,2016-11-02,2017-04-03,男,宁波,浙江,CN,2,2092,2018-06-24
2474,2012-05-01,2013-03-10,男,北京,北京,CN,2,2546,2019-03-09
57488,2013-07-22,2017-05-31,男,北京,北京,CN,2,2749,2018-11-22
60108,2017-01-14,2019-02-17,男,深圳,广东,CN,3,2470,2019-03-18
16395,2018-01-15,2018-01-15,女,上海,上海,CN,3,4406,2019-02-14
40140,2014-06-18,2014-12-21,男,上海　　　　　,　,CN,3,2383,2018-06-24
40373,2015-06-14,2015-07-03,男,广州,广东,CN,3,1812,2018-06-02
18466,2017-01-24,2018-04-21,男,北京,北京,CN,2,2546,2019-03-08
18177,2015-04-05,2018-01-03,女,北京,北京,CN,2,3934,2018-10-06
53476,2016-09-27,2019-02-16,男,喀什,新疆,CN,3,3933,2019-02-23
46196,2012-03-31,2014-01-28,女,上海,上海,CN,2,2752,2018-09-18
38108,2010-04-08,2012-05-22,女,,,CN,5,4762,2018-11-17
54702,2011-04-03,2011-04-20,女,深圳,广东,CN,2,3010,2018-07-08
62219,2015-03-31,2019-02-16,男,北京,,CN,3,1947,2019-03-30
32237,2017-02-18,2017-02-18,女,长沙,.,CN,2,4744,2018-11-06
24759,2017-08-11,2018-05-21,男,上海市,上海市,CN,2,2797,2018-06-27
59231,2017-12-27,2018-04-27,女,大连,辽宁,CN,2,1613,2018-06-08
19682,2016-05-31,2017-09-12,男,中山,广东,CN,2,2234,2019-02-05
15539,2017-05-17,2017-10-12,女,上海,上海,CN,3,2661,2018-05-20
36427,2017-09-11,2019-03-11,男,北京,北京,CN,2,3394,2019-03-31
29514,2013-10-06,2014-11-07,男,厦门,福建,CN,3,2241,2019-02-26
1895,2018-01-04,2018-07-22,女,广州,广东,CN,2,2469,2018-10-02
50388,2018-03-20,2018-04-26,女,大连,辽宁,CN,3,1737,2018-06-12
38707,2012-08-15,2012-08-15,男,,,US,2,1630,2018-10-08
20625,2012-07-18,2015-06-29,男,泉州,福建,CN,2,2800,2018-11-26
45229,2016-01-15,2018-07-12,男,广州,广东,CN,2,2254,2018-07-14
35886,2011-04-13,2012-03-27,男,阿克苏,新疆,CN,2,1714,2019-01-11
16365,2017-12-22,2017-12-22,男,武汉,湖北,CN,2,1746,2019-03-31
21708,2014-08-07,2014-10-08,女,上海,上海,CN,2,1622,2018-11-03
30776,2015-08-27,2015-08-27,男,广州,广东,CN,2,1582,2018-08-30
49356,2014-09-03,2014-09-03,男,广州,广东,CN,4,4316,2018-06-28
2240,2010-07-12,2010-11-21,男,北京,北京,CN,2,2298,2018-05-25
37326,2014-02-06,2017-04-06,男,广州,广东,CN,3,3288,2018-04-09
28886,2017-12-12,2018-04-27,男,北京,北京,CN,3,1827,2018-08-30
27876,2011-08-30,2011-11-17,女,广州,广东,CN,2,2036,2018-09-02
49071,2014-03-05,2018-10-07,男,瑞安,浙江,CN,3,3109,2019-01-01
20810,2012-09-16,2014-09-11,男,青岛,山东,CN,2,2836,2018-11-09
10768,2017-09-02,2018-07-06,男,北京,北京,CN,3,2100,2018-09-10
36641,2011-03-24,2011-04-24,男,深圳,广东,CN,2,2680,2018-07-30
6361,2017-04-08,2018-04-08,男,广州,广东,CN,2,2378,2018-04-28
7191,2018-03-26,2019-01-29,男,北京,北京,CN,2,2378,2019-02-14
1706,2017-05-27,2019-03-21,女,广州,广东,CN,2,1494,2019-03-23
25491,2018-03-23,2018-03-25,男,漯河,河南,CN,2,1367,2018-04-16
1945,2018-02-09,2018-02-09,男,深圳,广东,CN,4,3470,2018-06-19
58175,2015-06-11,2015-06-11,男,广州,广东,CN,3,2516,2018-11-07
46655,2016-09-28,2017-03-06,男,上海,上海,CN,2,1771,2018-10-11
48051,2013-03-01,2013-10-24,男,北京,北京,CN,2,1484,2018-07-11
12234,2013-04-24,2018-07-28,男,西安,陕西,CN,2,2068,2018-08-31
52204,2018-01-03,2018-08-17,女,延吉市,吉林省,CN,2,1575,2018-08-17
36245,2016-07-08,2017-01-20,男,中山,广东,CN,2,2742,2018-11-10
54982,2011-11-01,2012-03-01,男,武汉,湖北,CN,2,1927,2018-09-21
6872,2017-10-28,2018-04-19,女,JOHANNESBURG,.,ZA,3,1888,2018-06-11
5605,2016-08-12,2016-08-12,男,北京,北京,CN,4,4149,2019-01-22
61762,2014-12-03,2018-11-17,男,沈阳市,辽宁省,CN,2,1890,2019-01-28
9374,2017-08-14,2018-01-01,女,汕头,广东,CN,6,2478,2018-10-06
46659,2016-10-08,2017-07-24,男,北京,北京,CN,2,1724,2018-04-10
1627,2017-02-04,2018-03-07,男,武汉市,湖北,CN,4,4081,2018-06-13
45480,2017-11-02,2018-10-23,男,肇庆,广东,CN,2,2387,2018-10-25
37048,2012-02-23,2012-03-26,男,南海,广东,CN,2,2838,2018-09-30
27559,2018-02-02,2018-11-29,男,广州,广东,CN,2,2347,2018-12-09
41957,2017-01-26,2018-09-28,男,大连,辽宁,CN,3,1737,2019-01-10
52498,2018-02-01,2018-02-01,男,南宁,广西,CN,2,2845,2019-03-17
49871,2015-10-04,2015-10-04,男,佛山,广东,CN,4,2702,2019-03-03
7227,2018-01-17,2019-03-04,男,北京,.,CN,2,3158,2019-03-17
19616,2015-10-24,2015-10-31,女,南京,江苏,CN,2,2158,2018-10-21
10198,2012-06-14,2012-08-11,女,深圳,广东,CN,2,2743,2019-03-28
34210,2018-03-03,2018-03-04,男,上海,上海市,CN,2,2420,2018-08-17
7859,2016-07-24,2016-07-24,男,上海市,上海市,CN,3,2585,2018-11-18
9368,2017-07-31,2018-01-23,男,佛山,广东,CN,3,4563,2018-09-04
46290,2012-07-22,2018-12-03,男,广州,广东,CN,2,2267,2019-01-23
22307,2014-08-23,2018-04-01,女,广州,广东,CN,2,3934,2018-11-30
2067,2010-01-27,2010-04-04,男,北京,北京,CN,3,2541,2018-12-07
12812,2014-11-04,2014-11-04,男,广州,广东,CN,2,3202,2018-05-02
58051,2014-08-22,2014-08-22,男,汕头,广东,CN,3,1712,2018-07-20
3344,2013-05-24,2019-01-24,男,哈尔滨,黑龙江,CN,2,1500,2019-02-27
58225,2014-08-08,2014-11-22,男,大连,辽宁,CN,3,1737,2018-12-16
61465,2018-03-01,2018-03-01,男,台州,浙江,CN,2,1415,2018-10-24
39589,2013-10-21,2014-07-29,男,武汉,湖北,CN,2,1602,2018-11-17
27575,2018-03-12,2018-08-09,男,中山,广东,CN,2,3008,2018-08-28
28080,2012-02-19,2012-10-11,男,东莞,广东,CN,3,2100,2018-11-23
8012,2017-07-16,2017-07-17,男,沈阳,辽宁,CN,2,1630,2018-10-12
43918,2015-09-24,2015-09-24,女,长春,吉林,CN,2,1866,2018-05-31
54581,2018-03-31,2018-12-10,男,北京,北京,CN,2,1866,2018-12-11
18264,2015-12-29,2016-09-01,女,大连,辽宁,CN,2,2947,2018-12-30
21594,2015-05-24,2015-06-19,男,上海,上海,CN,2,2261,2018-11-11
62254,2014-11-13,2014-11-23,男,乌鲁木齐,新疆,CN,4,3724,2018-12-25
491,2018-02-02,2018-03-05,男,广州,广东,CN,3,1968,2019-01-24
54455,2017-08-07,2018-10-14,男,佛山,广东,CN,2,3106,2018-10-18
13395,2015-08-08,2015-09-01,女,罗定,广东,CN,2,2390,2018-09-14
56249,2010-05-03,2017-01-29,男,,北京,CN,2,1479,2018-12-21
57255,2013-07-05,2013-09-06,男,arcadia,ca,CN,2,2228,2018-11-28
30607,2013-11-09,2013-11-09,男,重庆,重庆,CN,3,3484,2018-12-24
3011,2014-09-17,2014-10-13,女,广州,广东,CN,2,2836,2018-05-09
22057,2014-08-20,2019-01-14,男,苏州,江苏,CN,2,1774,2019-01-15
30977,2013-08-01,2014-01-29,男,广州,广东,CN,3,3398,2018-06-06
34495,2018-03-01,2018-04-18,男,沈阳,辽宁,CN,2,2202,2018-10-25
35178,2017-11-14,2018-10-06,男,哈尔滨,黑龙江,CN,2,2840,2018-10-07
10197,2012-06-07,2019-03-30,男,西安,陕西,CN,2,2300,2019-03-30
8466,2010-12-29,2018-07-28,男,,,CN,3,2250,2019-03-21
22028,2013-12-24,2014-03-05,男,上海,上海,CN,2,1622,2018-12-28
38686,2012-11-07,2018-12-18,男,广州市,广东,CN,2,2497,2018-12-21
22367,2018-03-02,2019-02-26,男,三亚,海南,CN,2,3958,2019-02-26
19291,2012-03-26,2012-10-11,男,北京,北京,CN,2,2656,2018-04-26
50968,2016-10-15,2019-03-27,女,广州,广东,CN,2,1746,2019-03-30
327,2017-01-08,2018-07-04,男,佛山,广东,CN,2,2391,2018-11-18
62547,2011-04-28,2011-04-28,女,长春,吉林,CN,2,1866,2019-02-09
2966,2013-03-05,2013-03-05,男,深圳,广东,CN,3,4578,2018-09-12
39095,2013-01-23,2018-11-08,女,广州,广东,CN,2,3357,2018-11-16
31308,2015-01-31,2015-09-29,男,武汉市,湖北省,CN,2,2657,2019-01-15
52061,2017-11-01,2017-11-17,男,河池,广西,CN,3,2649,2018-07-01
36133,2016-01-04,2019-03-14,男,汕头,广东,CN,3,1836,2019-03-16
19486,2014-06-19,2014-10-08,女,北京,北京,CN,2,2887,2019-01-18
31904,2015-11-06,2015-12-30,男,北碚,重庆,CN,2,3014,2018-09-16
32193,2016-07-14,2016-10-16,男,上海,上海,CN,2,1827,2018-10-24
25184,2017-10-10,2017-10-16,男,大连,辽宁,CN,2,1750,2018-09-14
49484,2015-08-16,2015-12-09,男,珠海,广东,CN,2,2578,2018-08-02
17677,2010-11-30,2010-11-30,男,大连,辽宁,CN,4,2320,2019-03-17
38640,2012-07-12,2018-10-28,男,中山,广东,CN,2,2861,2018-12-24
60741,2017-07-29,2018-06-22,女,广州,广东,CN,2,3939,2018-06-28
16166,2017-10-10,2017-11-13,男,广州,广东,CN,5,3154,2018-11-06
21403,2013-09-24,2016-04-27,男,北京,北京,CN,2,1339,2018-04-18
31798,2016-04-19,2016-04-19,女,广州,广东,CN,2,1688,2018-08-05
33351,2017-05-02,2017-09-04,男,上海市,上海市,CN,2,2261,2018-06-26
50867,2016-11-28,2016-11-28,男,贵阳,贵州,CN,3,2374,2019-03-28
33969,2018-02-25,2018-10-29,男,长春,吉林,CN,2,2620,2019-02-20
16135,2017-12-01,2017-12-01,女,平顶山,河南,CN,2,1380,2019-03-30
32408,2016-12-20,2016-12-20,男,Saha-gu,Busan,KR,2,2587,2018-04-06
55910,2017-10-18,2018-07-05,女,沈阳市,辽宁,CN,2,1858,2018-07-18
56883,2013-01-16,2013-04-20,女,泉州,福建,CN,3,1893,2018-07-12
36188,2016-01-15,2019-01-06,男,东莞,广东,CN,2,3934,2019-03-05
17131,2017-03-27,2017-03-28,男,沈阳市,辽宁省,CN,2,2004,2018-12-06
28890,2017-12-14,2018-05-18,男,上海,上海,CN,2,2229,2018-05-27
27510,2017-10-16,2018-07-04,女,广州,广东,CN,3,4733,2018-11-25
55867,2017-08-23,2018-02-26,男,天津,天津,CN,2,3820,2018-12-24
58489,2016-02-13,2016-02-13,女,广州,广东,CN,3,3272,2018-06-15
39051,2014-08-16,2014-08-16,男,,,CN,2,2728,2018-08-25
12721,2014-03-06,2014-03-06,男,海口,广东,CN,2,2101,2019-02-04
10915,2018-02-28,2018-05-09,女,金华县,浙江,CN,6,3880,2019-02-27
37952,2018-02-15,2019-01-23,女,深圳,广东,CN,2,2140,2019-03-29
25474,2018-01-30,2018-01-30,男,阆中市,四川,CN,2,2112,2018-04-07
52143,2017-10-14,2017-10-14,女,北京,北京,CN,2,2359,2018-08-12
38450,2012-06-11,2012-08-06,男,汕头,广东,CN,2,3177,2019-03-25
9717,2011-06-18,2017-08-16,男,厦门,福建,CN,2,1378,2018-09-19
4443,2015-09-21,2016-01-12,男,深圳,广东,CN,3,1665,2018-04-17
41063,2016-05-17,2016-06-07,男,上海,上海,CN,4,3044,2019-03-27
15368,2018-01-28,2018-02-09,女,郑州,河南,CN,3,4304,2018-12-18
20960,2012-11-05,2012-11-05,男,广州市,广东,CN,3,3319,2018-11-03
50613,2017-03-07,2017-03-09,男,西安市,陕西省,CN,3,3281,2018-11-12
10475,2016-01-06,2016-01-06,女,广州,广东,CN,8,1472,2019-02-10
12662,2014-06-24,2014-06-24,男,TOYONAKA-SHI,OSAKA-FU,JP,2,1529,2019-02-20
22134,2016-08-10,2016-08-10,女,攀枝花市,四川省,CN,3,4028,2018-05-31
31563,2015-07-03,2015-07-07,男,上海,上海,CN,2,2135,2018-06-28
6135,2017-12-05,2017-12-05,男,深圳,广东,CN,2,2569,2018-09-29
19608,2015-10-22,2016-01-13,男,北京,北京,CN,2,3280,2019-03-16
1966,2018-03-11,2018-08-19,男,北京,北京,CN,2,4065,2019-02-27
47691,2012-07-23,2012-07-23,男,武汉,湖北,CN,2,1554,2018-04-10
9311,2017-03-29,2018-04-07,男,佛山,广东,CN,2,2158,2019-02-04
41962,2016-06-05,2016-06-05,男,桂林,广西,CN,2,2801,2018-04-18
39609,2013-11-10,2014-11-30,女,天津,天津,CN,2,1707,2018-07-16
20624,2012-07-13,2018-02-09,男,厦门,福建,CN,3,1611,2018-06-10
22058,2014-03-05,2014-05-07,男,上海,上海,CN,2,2554,2018-04-30
41794,2017-03-28,2017-03-28,男,北京,北京,CN,2,1513,2018-04-18
12522,2013-09-01,2016-10-08,男,深圳,广东,CN,2,2478,2019-02-03
43586,2018-03-22,2018-03-22,男,沈阳市,辽宁省,CN,2,1659,2018-09-07
19197,2011-12-31,2012-03-06,男,上海,上海,CN,3,2383,2018-05-16
53387,2016-03-26,2016-03-26,男,深圳,广东,CN,2,2334,2018-07-01
17032,2016-11-08,2017-04-13,男,沈阳,辽宁,CN,2,1380,2018-08-08
27340,2016-08-14,2018-04-17,男,郑州,河南 ,CN,2,1380,2018-08-07
46008,2011-11-10,2012-03-09,女,北京,北京,CN,2,1380,2018-07-13
61320,2018-02-27,2018-03-15,男,郑州,河南,CN,2,1380,2018-08-22
44446,2016-06-16,2016-06-16,女,北京,.,CN,3,1633,2018-09-10
12130,2014-07-08,2016-10-12,女,广州,广东,CN,4,3223,2018-12-09
36134,2015-12-06,2016-08-24,男,北京,北京,CN,3,2541,2019-01-17
32868,2017-11-09,2017-11-12,女,北京,北京,CN,2,2000,2018-09-25
58885,2015-11-13,2019-01-02,男,RICHMOND HILL,ONTARIO,CA,2,2121,2019-01-16
184,2016-09-23,2018-01-03,女,佛山,广东,CN,3,4744,2018-05-23
47972,2013-03-28,2013-07-29,女,,,HK,2,2700,2018-07-13
36287,2016-10-30,2018-10-04,男,金华,浙江,CN,4,3664,2019-02-08
42076,2017-07-01,2017-10-27,女,海口,海南,CN,2,4046,2018-10-24
45325,2016-10-15,2019-02-08,女,珠海,广东,CN,2,1502,2019-02-16
34505,2017-11-05,2017-11-05,女,SANDS POINF,NY,US,2,1966,2018-10-20
40768,2016-03-10,2016-03-10,女,广州,广东,CN,2,3521,2019-03-03
200,2016-01-14,2016-06-10,女,东莞,广东,CN,3,3527,2018-09-29
48759,2013-12-14,2013-12-15,男,杭州,浙江,CN,4,2872,2018-12-12
39146,2013-04-25,2014-08-26,男,上海,上海,CN,2,2616,2018-09-08
5207,2016-04-24,2016-04-24,男,广州,广东省,CN,3,2500,2018-08-27
30115,2013-09-21,2013-09-21,女,深圳,广东,CN,2,1812,2019-03-30
10079,2012-03-11,2012-04-07,男,成都,四川,CN,2,1719,2018-11-14
3006,2013-02-23,2018-05-17,男,上海,上海,CN,2,1691,2018-05-23
17150,2017-05-20,2017-05-20,女,沈阳,辽宁,CN,2,1858,2018-08-19
30251,2013-05-17,2018-08-13,女,桂林,广西,CN,3,2254,2018-08-17
28544,2016-05-22,2017-01-25,女,东莞,广东,CN,3,1998,2018-06-12
16113,2017-10-25,2018-07-14,女,武汉,湖北,CN,4,3492,2018-10-08
57706,2015-02-04,2015-09-04,男,西安,陕西,CN,3,3180,2018-09-04
55671,2016-09-13,2016-09-30,女,广州,广东,CN,2,3934,2019-01-27
56911,2012-12-16,2012-12-16,男,,,HK,4,1652,2019-02-27
51035,2016-10-31,2016-11-01,男,贵阳,贵州,CN,3,2679,2019-03-23
36222,2016-02-28,2018-11-27,男,杭州,浙江,CN,2,2380,2018-12-01
52659,2015-04-19,2015-06-17,男,上海,上海,CN,2,2922,2019-02-27
54543,2017-12-26,2018-08-20,男,广州,广东,CN,2,3463,2018-08-28
10384,2015-07-30,2016-05-25,女,,,TW,2,2099,2018-10-14
57012,2012-12-09,2013-01-24,女,上海,上海,CN,2,1805,2019-02-19
34602,2014-05-03,2014-05-03,男,温州,浙江,CN,2,3092,2018-10-03
46146,2012-02-05,2018-10-10,女,广州,广东,CN,2,2655,2018-11-02
28922,2018-01-07,2018-01-27,男,北京,北京,CN,2,3357,2018-08-04
25387,2017-12-22,2018-05-22,男,上海,-,CN,2,2486,2018-07-05
18782,2011-04-16,2011-07-30,男,广州,广东,CN,2,1494,2019-01-21
7997,2017-05-17,2018-03-30,男,沈阳市,辽宁省,CN,2,3572,2018-07-17
61349,2018-01-18,2018-01-18,男,Yangju-si,Gyeonggi-do,KR,3,3279,2018-09-18
24820,2017-08-07,2017-08-07,女,哈尔滨,黑龙江,CN,2,2704,2019-01-30
31208,2014-10-14,2015-07-16,女,广州,广东,CN,2,2254,2019-03-25
1238,2012-12-22,2013-09-04,男,DAEGU,DAE-GU,KR,2,1578,2018-08-20
32588,2017-07-10,2017-07-10,男,南昌,江西,CN,3,1968,2018-05-30
49890,2015-12-17,2015-12-17,男,北京,北京,CN,2,2419,2018-07-18
27413,2017-03-29,2017-10-09,男,郑州,河南,CN,2,1380,2019-01-09
43483,2018-03-12,2018-03-12,男,沈阳,辽宁,CN,3,3175,2018-11-09
36128,2015-12-13,2016-02-21,男,沈阳,辽宁,CN,3,2019,2019-02-22
30167,2013-05-08,2018-09-27,男,郑州,河南,CN,2,1926,2018-11-21
24908,2017-09-13,2017-09-13,男,武汉,武汉,CN,3,2395,2018-06-15
33787,2017-10-30,2018-07-10,女,武汉市,-,CN,2,1746,2018-07-18
47706,2012-06-30,2012-08-28,男,汕头,广东,CN,2,1818,2018-06-19
2385,2010-11-01,2014-11-12,男,上海,上海,CN,2,1913,2018-07-06
32480,2016-09-23,2016-09-23,男,上海市,上海,CN,3,3662,2018-09-17
23535,2017-12-24,2018-07-25,男,绥芬,黑龙江,CN,2,3963,2018-07-25
52573,2018-03-16,2018-09-16,男,哈尔滨,黑龙江,CN,2,3963,2018-09-16
25151,2017-12-26,2018-01-30,男,武汉,湖北,CN,2,1421,2019-01-17
15994,2017-09-10,2017-09-11,男,福州,福建,CN,2,2163,2018-06-18
4968,2015-11-23,2015-11-23,男,,,CA,2,1800,2018-11-30
12276,2014-09-16,2015-03-20,男,郑州,河南,CN,2,2750,2018-07-06
52146,2017-11-17,2017-11-17,女,北京,.,CN,4,3732,2018-04-07
45505,2017-12-25,2018-09-05,男,广州,广东,CN,3,3061,2019-03-19
26289,2014-09-25,2014-10-14,女,哈市,黑龙江,CN,3,2610,2018-05-24
29968,2013-01-27,2013-02-10,男,广州,广东,CN,3,2886,2019-03-01
18192,2015-07-19,2016-05-26,男,广州,广东,CN,2,1762,2018-06-25
45504,2017-12-25,2018-02-17,女,北京,北京,CN,2,1380,2019-02-05
30828,2018-02-08,2018-02-08,女,宁波,浙江,CN,2,2696,2018-05-12
56597,2013-01-31,2013-01-31,男,,,HK,3,3871,2018-06-12
30883,2014-01-11,2018-12-26,男,太原,山西,CN,2,1589,2019-03-09
1413,2015-08-27,2015-09-28,男,上海,上海,CN,2,2173,2019-03-13
6965,2017-12-30,2017-12-30,男,合肥,安徽,CN,3,2481,2018-05-12
38731,2012-11-05,2013-11-25,男,,,TW,2,2085,2019-03-15
58685,2015-09-10,2015-09-13,男,FRANKFURT,FRANKFURT,DE,2,2323,2018-04-25
18184,2015-05-03,2016-08-11,男,佛山,广东,CN,2,2840,2018-04-14
17685,2011-06-12,2011-06-21,男,大连,辽宁,CN,3,1516,2019-03-09
41881,2017-01-10,2017-01-10,女,武汉,湖北,CN,2,2253,2018-07-17
43431,2018-01-23,2018-01-23,女,株洲市,湖南,CN,4,2685,2018-12-15
225,2016-02-01,2018-12-01,女,北京,北京,CN,2,2543,2018-12-03
48228,2013-04-23,2018-12-01,女,北京,北京,CN,2,2543,2018-12-03
34240,2018-02-05,2018-02-05,男,深圳,广东,CN,2,1754,2018-06-09
12860,2015-07-01,2015-08-24,男,上海,上海,CN,2,1528,2018-11-05
13918,2015-09-15,2015-12-12,男,中山,广东,CN,2,2572,2019-02-03
34385,2018-03-31,2018-05-20,男,武汉,湖北,CN,2,3349,2018-11-07
215,2016-01-13,2019-01-14,女,广州,广东,CN,2,3934,2019-01-17
20080,2018-03-05,2018-07-24,男,广州,广东,CN,2,3934,2018-07-27
58104,2014-03-28,2019-01-04,男,北京,北京,CN,3,1947,2019-02-14
12849,2018-02-04,2018-10-15,男,杭州,浙江,CN,2,2731,2018-11-17
36145,2015-12-29,2016-03-24,男,汕头,广东,CN,4,4991,2018-06-16
38984,2013-02-20,2014-02-27,男,贵阳,贵州,CN,4,4318,2018-05-12
31725,2015-12-12,2017-12-06,女,厦门,福建,CN,2,2311,2018-06-13
11432,2012-05-12,2013-02-27,男,天津,天津,CN,3,2461,2018-04-24
35997,2018-01-25,2018-10-27,男,海口,海南,CN,2,2636,2018-10-27
49598,2015-09-05,2015-09-05,男,台北市,台湾省,TW,2,2138,2018-10-15
36404,2017-07-25,2018-09-12,男,佛山,广东,CN,2,2616,2018-09-14
50211,2017-12-31,2017-12-31,女,南京,江苏,CN,4,4316,2018-04-06
45594,2011-01-13,2018-05-15,男,杭州,浙江,CN,3,3791,2018-10-29
37312,2013-10-14,2014-01-15,女,宜昌,湖北,CN,2,1374,2018-08-24
48537,2013-08-09,2013-10-01,男,无锡,江苏,CN,7,1641,2019-03-21
11745,2012-11-05,2012-11-20,男,上海,上海,CN,2,1751,2018-04-18
50464,2016-12-24,2018-09-29,男,福冈,,JP,2,4313,2018-10-02
61880,2016-07-03,2016-07-03,男,上海市,上海市,CN,4,3044,2018-04-28
36060,2015-09-13,2017-04-29,男,佛山,广东,CN,2,2496,2018-06-25
9755,2011-08-03,2011-08-03,男,上海,上海,CN,2,2229,2019-03-04
14988,2017-01-26,2017-10-12,男,哈尔滨,黑龙江,CN,2,2020,2019-03-20
20106,2018-03-19,2018-05-30,男,张家界市,,CN,3,2712,2018-06-18
60999,2017-12-11,2017-12-11,男,-,-,CN,2,1634,2019-01-09
569,2011-01-07,2011-01-07,男,宁波,浙江,CN,3,3530,2018-04-21
9460,2018-03-26,2018-06-06,男,深圳,广东,CN,2,2310,2018-08-16
23976,2017-10-16,2017-10-16,男,厦门,福建,CN,2,1896,2019-02-19
44216,2014-12-09,2015-01-10,男,西安,陕西,CN,3,1974,2019-01-16
21510,2015-06-30,2015-06-30,男,沈阳,辽宁,CN,2,3228,2018-12-13
18922,2011-08-03,2012-01-04,女,南昌,江苏,CN,3,1888,2019-03-05
46623,2016-07-17,2019-02-05,男,汕头,广东,CN,2,1756,2019-02-11
36369,2017-05-29,2018-05-30,女,湘潭,湖南,CN,2,1994,2018-09-15
36243,2016-06-23,2018-11-10,男,.,北京,CN,2,1380,2018-11-11
19627,2015-11-20,2015-12-05,男,北京,北京,CN,2,1957,2018-07-23
46481,2015-05-30,2017-08-08,女,广州,广东,CN,2,1861,2018-07-30
54535,2017-12-26,2018-10-12,男,广州,广东,CN,2,3106,2018-10-17
8360,2016-08-20,2016-08-20,男,上海,.上海,CN,2,2888,2018-08-26
29857,2012-11-16,2013-01-15,男,深圳,广东,CN,2,2333,2019-01-15
57186,2013-05-22,2019-01-10,女,郑州,河南,CN,2,2078,2019-01-12
6860,2017-08-22,2018-04-23,男,上海,上海,CN,2,2589,2019-03-06
4005,2014-05-26,2019-03-07,男,深圳,广东,CN,2,3390,2019-03-10
19169,2012-01-10,2012-08-08,男,,,HK,2,1787,2019-01-22
55784,2017-04-24,2018-07-11,男,长春市,吉林,CN,2,1400,2018-10-07
46973,2018-01-01,2018-03-10,男,上海,上海,CN,3,4065,2019-02-20
31856,2015-12-29,2015-12-29,女,广州,广东,CN,2,2627,2018-07-29
54675,2011-03-08,2011-03-08,男,广州,广东,CN,3,2382,2019-02-26
43437,2018-02-14,2018-02-20,女,贵阳,贵州,CN,2,2233,2018-04-27
45212,2016-01-13,2018-08-29,男,汕头,广东,CN,4,1736,2019-01-11
